date,basket_type,item_name,scraped_name,brand,store,price,unit_size,unit_value,unit_unit,grams_total,price_per_100g,price_per_unit,source_file
2023-03-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.23,10 oz bag,10.0,oz,283.495,0.7866099931215718,,raw_prices_202303.csv
2023-03-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.44,14 oz,14.0,oz,396.893,0.6147752668855334,,raw_prices_202303.csv
2023-03-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.5,20 oz,20.0,oz,566.99,0.4409248840367555,,raw_prices_202303.csv
2023-03-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.63,1 lb,1.0,lb,453.592,0.138891338471578,,raw_prices_202303.csv
2023-03-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.97,16 oz,16.0,oz,453.592,0.8752358948129597,,raw_prices_202303.csv
2023-03-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.46,15.5 oz can,15.5,oz,439.41725,0.3322582351967293,,raw_prices_202303.csv
2023-03-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.28,15.25 oz can,15.25,oz,432.329875,0.2960702172155001,,raw_prices_202303.csv
2023-03-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.14,12 count,12.0,count,,,0.1783333333333333,raw_prices_202303.csv
2023-03-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.21,5 lb,5.0,lb,2267.96,0.0974443993721229,,raw_prices_202303.csv
2023-03-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.13,1 gal,1.0,gal,,,,raw_prices_202303.csv
2023-03-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.88,3 lb bag,3.0,lb,1360.7759999999998,0.2116439443376426,,raw_prices_202303.csv
2023-03-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.5,16 oz,16.0,oz,453.592,0.3306936630275666,,raw_prices_202303.csv
2023-03-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.87,5 lb bag,5.0,lb,2267.96,0.2147304185258999,,raw_prices_202303.csv
2023-03-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.58,13.7 oz,13.7,oz,388.38815,0.9217582977235532,,raw_prices_202303.csv
2023-03-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.86,4 lb,4.0,lb,1814.368,0.1576306460431401,,raw_prices_202303.csv
2023-03-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.17,24 oz,24.0,oz,680.3879999999999,0.1719607047743346,,raw_prices_202303.csv
2023-03-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.92,10 count,10.0,count,,,0.292,raw_prices_202303.csv
2023-03-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,2.0,2 lb,2.0,lb,907.184,0.2204624420183777,,raw_prices_202303.csv
2023-03-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.1,9 oz,9.0,oz,255.1455,0.8230597835352771,,raw_prices_202303.csv
2023-03-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.37,32 oz,32.0,oz,907.184,0.8124040988377221,,raw_prices_202303.csv
2023-03-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.49,8 oz,8.0,oz,226.796,1.5388278452882769,,raw_prices_202303.csv
2023-03-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.24,14.3 oz,14.3,oz,405.39785,1.045886158498374,,raw_prices_202303.csv
2023-03-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.39,16 fl oz,16.0,fl oz,473.12,0.5051572539736219,,raw_prices_202303.csv
2023-03-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.95,12 in,12.0,in,,,,raw_prices_202303.csv
2023-03-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.16,12 oz,12.0,oz,340.194,0.3409819103217576,,raw_prices_202303.csv
2023-03-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.31,48 oz,48.0,oz,1360.7759999999998,0.2432435610269435,,raw_prices_202303.csv
2023-03-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.86,12 pack,12.0,count,,,0.2383333333333333,raw_prices_202303.csv
2023-03-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.4,5 pack,5.0,count,,,0.8800000000000001,raw_prices_202303.csv
2023-03-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.14,6 pack,6.0,count,,,0.69,raw_prices_202303.csv
2023-03-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.57,16 slices,16.0,slices,,,,raw_prices_202303.csv
2023-03-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.25,2 L,2.0,l,2000.0,0.1124999999999999,,raw_prices_202303.csv
2023-03-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.23,19.4 oz,19.4,oz,549.9802999999999,0.7691184575156602,,raw_prices_202303.csv
2023-03-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.48,20 oz,20.0,oz,566.99,0.4373974849644614,,raw_prices_202303.csv
2023-04-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.35,3 lb bag,3.0,lb,1360.7759999999998,0.3196705409266477,,raw_prices_202304.csv
2023-04-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,1.0,lb,453.592,0.1322774652110266,,raw_prices_202304.csv
2023-04-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.8,1 lb,1.0,lb,453.592,0.3968323956330799,,raw_prices_202304.csv
2023-04-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.88,2 lb,2.0,lb,907.184,0.207234695497275,,raw_prices_202304.csv
2023-04-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.28,2 lb bag,2.0,lb,907.184,0.1410959628917617,,raw_prices_202304.csv
2023-04-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.4,1 lb,1.0,lb,453.592,0.3086474188257288,,raw_prices_202304.csv
2023-04-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.16,32 oz,32.0,oz,907.184,0.4585618793982257,,raw_prices_202304.csv
2023-04-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.4,1 lb,1.0,lb,453.592,0.3086474188257288,,raw_prices_202304.csv
2023-04-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.33,42 oz,42.0,oz,1190.679,0.2796723550175992,,raw_prices_202304.csv
2023-04-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.91,16.9 oz,16.9,oz,479.10655,1.2335460661099291,,raw_prices_202304.csv
2023-04-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.65,16 oz,16.0,oz,453.592,0.3637630293303233,,raw_prices_202304.csv
2023-04-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.88,12 oz,12.0,oz,340.194,1.4344756227329114,,raw_prices_202304.csv
2023-04-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.22,10 oz bag,10.0,oz,283.495,0.7830825940492778,,raw_prices_202304.csv
2023-04-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.41,14 oz,14.0,oz,396.893,0.6072165545877606,,raw_prices_202304.csv
2023-04-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.47,20 oz,20.0,oz,566.99,0.4356337854283144,,raw_prices_202304.csv
2023-04-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.61,1 lb,1.0,lb,453.592,0.1344820896312104,,raw_prices_202304.csv
2023-04-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,4.02,16 oz,16.0,oz,453.592,0.8862590169138784,,raw_prices_202304.csv
2023-04-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.49,15.5 oz can,15.5,oz,439.41725,0.339085459207621,,raw_prices_202304.csv
2023-04-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.27,15.25 oz can,15.25,oz,432.329875,0.293757168643504,,raw_prices_202304.csv
2023-04-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.2,12 count,12.0,count,,,0.1833333333333333,raw_prices_202304.csv
2023-04-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.21,5 lb,5.0,lb,2267.96,0.0974443993721229,,raw_prices_202304.csv
2023-04-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.13,1 gal,1.0,gal,,,,raw_prices_202304.csv
2023-04-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.88,3 lb bag,3.0,lb,1360.7759999999998,0.2116439443376426,,raw_prices_202304.csv
2023-04-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.51,16 oz,16.0,oz,453.592,0.3328982874477504,,raw_prices_202304.csv
2023-04-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.85,5 lb bag,5.0,lb,2267.96,0.2138485687578264,,raw_prices_202304.csv
2023-04-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.59,13.7 oz,13.7,oz,388.38815,0.9243330415719432,,raw_prices_202304.csv
2023-04-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.8,4 lb,4.0,lb,1814.368,0.1543237094128644,,raw_prices_202304.csv
2023-04-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.17,24 oz,24.0,oz,680.3879999999999,0.1719607047743346,,raw_prices_202304.csv
2023-04-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.93,10 count,10.0,count,,,0.293,raw_prices_202304.csv
2023-04-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,1.97,2 lb,2.0,lb,907.184,0.217155505388102,,raw_prices_202304.csv
2023-04-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.12,9 oz,9.0,oz,255.1455,0.8308984481403748,,raw_prices_202304.csv
2023-04-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.5,32 oz,32.0,oz,907.184,0.8267341575689166,,raw_prices_202304.csv
2023-04-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.52,8 oz,8.0,oz,226.796,1.5520555918093797,,raw_prices_202304.csv
2023-04-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.28,14.3 oz,14.3,oz,405.39785,1.0557530090502454,,raw_prices_202304.csv
2023-04-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.34,16 fl oz,16.0,fl oz,473.12,0.4945891105850524,,raw_prices_202304.csv
2023-04-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.93,12 in,12.0,in,,,,raw_prices_202304.csv
2023-04-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.18,12 oz,12.0,oz,340.194,0.346860908775581,,raw_prices_202304.csv
2023-04-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.26,48 oz,48.0,oz,1360.7759999999998,0.2395691869933038,,raw_prices_202304.csv
2023-04-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.79,12 pack,12.0,count,,,0.2325,raw_prices_202304.csv
2023-04-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.49,5 pack,5.0,count,,,0.898,raw_prices_202304.csv
2023-04-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.05,6 pack,6.0,count,,,0.6749999999999999,raw_prices_202304.csv
2023-04-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.48,16 slices,16.0,slices,,,,raw_prices_202304.csv
2023-04-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.21,2 L,2.0,l,2000.0,0.1105,,raw_prices_202304.csv
2023-04-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.18,19.4 oz,19.4,oz,549.9802999999999,0.7600272227932527,,raw_prices_202304.csv
2023-04-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.5,20 oz,20.0,oz,566.99,0.4409248840367555,,raw_prices_202304.csv
2023-05-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.33,3 lb bag,3.0,lb,1360.7759999999998,0.3182007913131919,,raw_prices_202305.csv
2023-05-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,1.0,lb,453.592,0.1322774652110266,,raw_prices_202305.csv
2023-05-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.78,1 lb,1.0,lb,453.592,0.3924231467927124,,raw_prices_202305.csv
2023-05-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.85,2 lb,2.0,lb,907.184,0.2039277588669994,,raw_prices_202305.csv
2023-05-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.26,2 lb bag,2.0,lb,907.184,0.138891338471578,,raw_prices_202305.csv
2023-05-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.42,1 lb,1.0,lb,453.592,0.3130566676660963,,raw_prices_202305.csv
2023-05-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.29,32 oz,32.0,oz,907.184,0.4728919381294202,,raw_prices_202305.csv
2023-05-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.4,1 lb,1.0,lb,453.592,0.3086474188257288,,raw_prices_202305.csv
2023-05-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.28,42 oz,42.0,oz,1190.679,0.2754730704077253,,raw_prices_202305.csv
2023-05-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.81,16.9 oz,16.9,oz,479.10655,1.212673882250201,,raw_prices_202305.csv
2023-05-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.65,16 oz,16.0,oz,453.592,0.3637630293303233,,raw_prices_202305.csv
2023-05-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.93,12 oz,12.0,oz,340.194,1.44917311886747,,raw_prices_202305.csv
2023-05-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.26,10 oz bag,10.0,oz,283.495,0.7971921903384539,,raw_prices_202305.csv
2023-05-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.42,14 oz,14.0,oz,396.893,0.6097361253536848,,raw_prices_202305.csv
2023-05-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.48,20 oz,20.0,oz,566.99,0.4373974849644614,,raw_prices_202305.csv
2023-05-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.61,1 lb,1.0,lb,453.592,0.1344820896312104,,raw_prices_202305.csv
2023-05-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,3.95,16 oz,16.0,oz,453.592,0.8708266459725922,,raw_prices_202305.csv
2023-05-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.49,15.5 oz can,15.5,oz,439.41725,0.339085459207621,,raw_prices_202305.csv
2023-05-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.26,15.25 oz can,15.25,oz,432.329875,0.2914441200715079,,raw_prices_202305.csv
2023-05-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.18,12 count,12.0,count,,,0.1816666666666666,raw_prices_202305.csv
2023-05-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.2,5 lb,5.0,lb,2267.96,0.0970034744880862,,raw_prices_202305.csv
2023-05-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.18,1 gal,1.0,gal,,,,raw_prices_202305.csv
2023-05-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.92,3 lb bag,3.0,lb,1360.7759999999998,0.2145834435645543,,raw_prices_202305.csv
2023-05-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.51,16 oz,16.0,oz,453.592,0.3328982874477504,,raw_prices_202305.csv
2023-05-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.89,5 lb bag,5.0,lb,2267.96,0.2156122682939734,,raw_prices_202305.csv
2023-05-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.59,13.7 oz,13.7,oz,388.38815,0.9243330415719432,,raw_prices_202305.csv
2023-05-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.83,4 lb,4.0,lb,1814.368,0.1559771777280022,,raw_prices_202305.csv
2023-05-01,Neutral,Tomato Sauce,Great Value Traditional Pasta Sauce,Great Value,Walmart,1.17,24 oz,24.0,oz,680.3879999999999,0.1719607047743346,,raw_prices_202305.csv
2023-05-01,Neutral,Tortillas,Mission Flour Tortillas,Mission,Walmart,2.87,10 count,10.0,count,,,0.287,raw_prices_202305.csv
2023-05-01,Neutral,White Rice,Great Value Long Grain White Rice,Great Value,Walmart,1.97,2 lb,2.0,lb,907.184,0.217155505388102,,raw_prices_202305.csv
2023-05-01,UltraProcessed,Candy,Skittles Original Candy Bag,Skittles,Walmart,2.1,9 oz,9.0,oz,255.1455,0.8230597835352771,,raw_prices_202305.csv
2023-05-01,UltraProcessed,Chicken Nuggets,Tyson Fully Cooked Chicken Nuggets,Tyson,Walmart,7.47,32 oz,32.0,oz,907.184,0.8234272209386408,,raw_prices_202305.csv
2023-05-01,UltraProcessed,Chips,Lay's Classic Potato Chips,Lay's,Walmart,3.43,8 oz,8.0,oz,226.796,1.5123723522460717,,raw_prices_202305.csv
2023-05-01,UltraProcessed,Chocolate Cookies,Oreo Original Chocolate Sandwich Cookies,Oreo,Walmart,4.29,14.3 oz,14.3,oz,405.39785,1.0582197216882132,,raw_prices_202305.csv
2023-05-01,UltraProcessed,Energy Drink,Monster Energy Original,Monster,Walmart,2.32,16 fl oz,16.0,fl oz,473.12,0.4903618532296245,,raw_prices_202305.csv
2023-05-01,UltraProcessed,Frozen Pizza,Great Value Pepperoni Frozen Pizza,Great Value,Walmart,3.87,12 in,12.0,in,,,,raw_prices_202305.csv
2023-05-01,UltraProcessed,Hot Dogs,Bar-S Classic Franks,Bar-S,Walmart,1.15,12 oz,12.0,oz,340.194,0.3380424110948459,,raw_prices_202305.csv
2023-05-01,UltraProcessed,Ice Cream,Great Value Vanilla Ice Cream,Great Value,Walmart,3.24,48 oz,48.0,oz,1360.7759999999998,0.238099437379848,,raw_prices_202305.csv
2023-05-01,UltraProcessed,Instant Noodles,Maruchan Chicken Ramen Noodle Soup,Maruchan,Walmart,2.91,12 pack,12.0,count,,,0.2425,raw_prices_202305.csv
2023-05-01,UltraProcessed,Mac and Cheese,Kraft Macaroni and Cheese Dinner,Kraft,Walmart,4.41,5 pack,5.0,count,,,0.882,raw_prices_202305.csv
2023-05-01,UltraProcessed,Microwave Popcorn,Orville Redenbacher's Movie Theater Popcorn,Orville Redenbacher's,Walmart,4.09,6 pack,6.0,count,,,0.6816666666666666,raw_prices_202305.csv
2023-05-01,UltraProcessed,Processed Cheese Slice,Kraft Singles American Cheese Slices,Kraft,Walmart,4.56,16 slices,16.0,slices,,,,raw_prices_202305.csv
2023-05-01,UltraProcessed,Soda,Coca-Cola Original Soda,Coca-Cola,Walmart,2.26,2 L,2.0,l,2000.0,0.1129999999999999,,raw_prices_202305.csv
2023-05-01,UltraProcessed,Sugary Cereal,Kellogg's Froot Loops Cereal,Kellogg's,Walmart,4.15,19.4 oz,19.4,oz,549.9802999999999,0.7545724819598085,,raw_prices_202305.csv
2023-05-01,UltraProcessed,White Bread,Wonder Classic White Bread,Wonder,Walmart,2.48,20 oz,20.0,oz,566.99,0.4373974849644614,,raw_prices_202305.csv
2023-06-01,Healthy,Apples,Gala Apples Bag,Fresh,Walmart,4.45,3 lb bag,3.0,lb,1360.7759999999998,0.327019288993927,,raw_prices_202306.csv
2023-06-01,Healthy,Bananas,Fresh Bananas,Fresh,Walmart,0.6,1 lb,1.0,lb,453.592,0.1322774652110266,,raw_prices_202306.csv
2023-06-01,Healthy,Broccoli,Fresh Broccoli Crowns,Fresh,Walmart,1.77,1 lb,1.0,lb,453.592,0.3902185223725286,,raw_prices_202306.csv
2023-06-01,Healthy,Brown Rice,Great Value Long Grain Brown Rice,Great Value,Walmart,1.87,2 lb,2.0,lb,907.184,0.2061323832871832,,raw_prices_202306.csv
2023-06-01,Healthy,Carrots,Fresh Whole Carrots,Fresh,Walmart,1.25,2 lb bag,2.0,lb,907.184,0.1377890262614861,,raw_prices_202306.csv
2023-06-01,Healthy,Chickpeas (Dry),Great Value Garbanzo Beans,Great Value,Walmart,1.42,1 lb,1.0,lb,453.592,0.3130566676660963,,raw_prices_202306.csv
2023-06-01,Healthy,Greek Yogurt,Great Value Nonfat Plain Greek Yogurt,Great Value,Walmart,4.2,32 oz,32.0,oz,907.184,0.4629711282385933,,raw_prices_202306.csv
2023-06-01,Healthy,Lentils (Dry),Great Value Brown Lentils,Great Value,Walmart,1.37,1 lb,1.0,lb,453.592,0.3020335455651775,,raw_prices_202306.csv
2023-06-01,Healthy,Oats,Great Value Old Fashioned Oats,Great Value,Walmart,3.24,42 oz,42.0,oz,1190.679,0.2721136427198263,,raw_prices_202306.csv
2023-06-01,Healthy,Olive Oil,Great Value Extra Virgin Olive Oil,Great Value,Walmart,5.86,16.9 oz,16.9,oz,479.10655,1.223109974180065,,raw_prices_202306.csv
2023-06-01,Healthy,Peanut Butter,Great Value Creamy Peanut Butter,Great Value,Walmart,1.64,16 oz,16.0,oz,453.592,0.3615584049101395,,raw_prices_202306.csv
2023-06-01,Healthy,Quinoa,Great Value Organic White Quinoa,Great Value,Walmart,4.96,12 oz,12.0,oz,340.194,1.457991616548205,,raw_prices_202306.csv
2023-06-01,Healthy,Spinach,Fresh Spinach Bag,Fresh,Walmart,2.24,10 oz bag,10.0,oz,283.495,0.7901373921938659,,raw_prices_202306.csv
2023-06-01,Healthy,Tofu,Nasoya Extra Firm Tofu,Nasoya,Walmart,2.4,14 oz,14.0,oz,396.893,0.6046969838218361,,raw_prices_202306.csv
2023-06-01,Healthy,Whole Wheat,Great Value 100% Whole Wheat Bread,Great Value,Walmart,2.47,20 oz,20.0,oz,566.99,0.4356337854283144,,raw_prices_202306.csv
2023-06-01,Neutral,Bananas,Fresh Bananas,Fresh,Walmart,0.62,1 lb,1.0,lb,453.592,0.1366867140513942,,raw_prices_202306.csv
2023-06-01,Neutral,Butter,Great Value Salted Butter Sticks,Great Value,Walmart,4.03,16 oz,16.0,oz,453.592,0.8884636413340623,,raw_prices_202306.csv
2023-06-01,Neutral,Canned Beans,Bush's Best Black Beans,Bush's Best,Walmart,1.52,15.5 oz can,15.5,oz,439.41725,0.3459126832185127,,raw_prices_202306.csv
2023-06-01,Neutral,Canned Corn,Del Monte Whole Kernel Corn,Del Monte,Walmart,1.25,15.25 oz can,15.25,oz,432.329875,0.2891310714995118,,raw_prices_202306.csv
2023-06-01,Neutral,Eggs,Great Value Large White Eggs,Great Value,Walmart,2.16,12 count,12.0,count,,,0.18,raw_prices_202306.csv
2023-06-01,Neutral,Flour,Great Value All Purpose Flour,Great Value,Walmart,2.22,5 lb,5.0,lb,2267.96,0.0978853242561597,,raw_prices_202306.csv
2023-06-01,Neutral,Milk,Great Value 2% Reduced Fat Milk,Great Value,Walmart,3.08,1 gal,1.0,gal,,,,raw_prices_202306.csv
2023-06-01,Neutral,Onions,Yellow Onions Bag,Fresh,Walmart,2.98,3 lb bag,3.0,lb,1360.7759999999998,0.2189926924049219,,raw_prices_202306.csv
2023-06-01,Neutral,Pasta,Barilla Spaghetti Pasta,Barilla,Walmart,1.49,16 oz,16.0,oz,453.592,0.3284890386073829,,raw_prices_202306.csv
2023-06-01,Neutral,Potatoes,Russet Potatoes Bag,Fresh,Walmart,4.84,5 lb bag,5.0,lb,2267.96,0.2134076438737896,,raw_prices_202306.csv
2023-06-01,Neutral,Snack Crackers,Ritz Original Crackers,Ritz,Walmart,3.59,13.7 oz,13.7,oz,388.38815,0.9243330415719432,,raw_prices_202306.csv
2023-06-01,Neutral,Sugar,Great Value Granulated Sugar,Great Value,Walmart,2.82,4 lb,4.0,lb,1814.368,0.1554260216229563,,raw_prices_202306.csv
